dataset	annotation	N_anno	annoCoverage	peakset	propAnnoPeaks	peaksCoverage	propAnnoNotPeaks	genomeSize	estimate	CI95	z	SE	pvalue	warnings
THRA	Enhancers	393964	586976760	MSPC_IDR	0.805069777584	91719	0.190048273679	3088269832	0.615021503905	0.61289, 0.61715	474.720919596	0.001295543294	0	None
THRA	Enhancers	393964	586976760	MSPC	0.714353346245	348524	0.190007364718	3088269832	0.524345981527	0.52325, 0.52544	788.919880199	0.000664637810109	0	None
THRA	Enhancers	226711	304136048	Discarded	0.191059100034	20422	0.0984804352633	3088269832	0.092578664771	0.08915, 0.09601	44.4023018822	0.00208499696742	0	None
THRA	Exons	313276	134968333	MSPC_IDR	0.112919755778	91719	0.0437014871246	3088269832	0.0692182686539	0.06811, 0.07033	102.539621512	0.00067503924467	0	None
THRA	Exons	313276	134968333	MSPC	0.131098199555	348524	0.0436936788817	3088269832	0.0874045206736	0.08683, 0.08797	252.389777132	0.000346307689903	0	None
THRA	Exons	313276	134968333	Discarded	0.0893110708515	20422	0.0437032412624	3088269832	0.0456078295891	0.04325, 0.04796	31.8818226859	0.0014305276721	0	None
THRA	Introns	172751	1580157646	MSPC_IDR	0.497285215874	91719	0.511664799663	3088269832	-0.0143795837886	-0.01709, -0.01166	-8.71204470858	0.00165054063306	0	None
THRA	Introns	172751	1580157646	MSPC	0.566963632451	348524	0.511658131125	3088269832	0.0553055013263	0.05391, 0.0567	65.314408762	0.000846758048868	0	None
THRA	Introns	172751	1580157646	Discarded	0.639328208392	20422	0.511663528339	3088269832	0.127664680053	0.12191, 0.13342	36.4986918998	0.00349778782221	0	None
THRA	Promoters	67635	423844937	MSPC_IDR	0.319134321849	91719	0.137238090107	3088269832	0.181896231742	0.18003, 0.18377	160.088182338	0.00113622522966	0	None
THRA	Promoters	67635	423844937	MSPC	0.330705114411	348524	0.13722165686	3088269832	0.193483457551	0.19252, 0.19444	331.929841003	0.000582904679393	0	None
THRA	Promoters	67635	423844937	Discarded	0.247319198942	20422	0.137242764385	3088269832	0.110076434558	0.10612, 0.11404	45.7154168805	0.00240786242518	0	None
THRA	RefSeq_coding	17271	1129947427	MSPC_IDR	0.388541212386	91719	0.365882973398	3088269832	0.0226582389879	0.02004, 0.02527	14.2460922044	0.00159048802035	0	None
THRA	RefSeq_coding	17271	1129947427	MSPC	0.414874112331	348524	0.365878116919	3088269832	0.0489959954113	0.04765, 0.05034	60.0477957337	0.000815949941419	0	None
THRA	RefSeq_coding	17271	1129947427	Discarded	0.494589433482	20422	0.365882795187	3088269832	0.128706638295	0.12316, 0.13425	38.1859239788	0.00337052570382	0	None
THRA	RefSeq_noncoding	8236	255298752	MSPC_IDR	0.117237243785	91719	0.0826662160476	3088269832	0.0345710277379	0.03308, 0.03607	38.0196125638	0.000909294582628	0	None
THRA	RefSeq_noncoding	8236	255298752	MSPC	0.116453625995	348524	0.0826634294149	3088269832	0.0337901965804	0.03302, 0.03456	72.4357567182	0.000466485036	0	None
THRA	RefSeq_noncoding	8236	255298752	Discarded	0.163394212408	20422	0.082666708931	3088269832	0.0807275034766	0.07756, 0.0839	41.89379249	0.00192695620708	0	None
THRAP3	CpG_islands	31144	24200434	MSPC_IDR	0.0227335122621	244044	0.0078350660483	3088269832	0.0148984462138	0.0146, 0.01519	83.466679627	0.000178495733631	0	None
THRAP3	CpG_islands	31144	24200434	MSPC	0.0370727602943	682198	0.00782978359598	3088269832	0.0292429766983	0.02907, 0.02942	273.894623592	0.00010676725346	0	None
THRAP3	CpG_islands	31144	24200434	Discarded	0.0223411971293	209567	0.00783525900776	3088269832	0.0145059381216	0.01419, 0.01482	75.3091822867	0.000192618452108	0	None
THRAP3	DNase_clusters	2107358	458295457	MSPC_IDR	0.647757585691	244044	0.148359309993	3088269832	0.499398275698	0.49821, 0.50058	693.95536827	0.000719640337884	0	None
THRAP3	DNase_clusters	2107358	458295457	MSPC	0.454452439831	682198	0.148331151837	3088269832	0.306121287994	0.30541, 0.30683	711.160787969	0.000430452990621	0	None
THRAP3	DNase_clusters	2107358	458295457	Discarded	0.427250343564	209567	0.148379850077	3088269832	0.278870493487	0.27759, 0.28015	359.101333652	0.000776578829856	0	None
THRAP3	Enhancers	393964	586976760	MSPC_IDR	0.598598619107	244044	0.190034253428	3088269832	0.408564365679	0.40726, 0.40987	514.399784323	0.00079425454312	0	None
THRAP3	Enhancers	393964	586976760	MSPC	0.534297177217	682198	0.189990482126	3088269832	0.344306695091	0.34353, 0.34509	724.728815467	0.000475083490186	0	None
THRAP3	Enhancers	226711	304136048	Discarded	0.28895155749	209567	0.098468121411	3088269832	0.190483436079	0.18941, 0.19155	292.645064918	0.00065090260836	0	None
THRAP3	Exons	313276	134968333	MSPC_IDR	0.519051814215	244044	0.0436659763554	3088269832	0.475385837859	0.47471, 0.47607	1148.70745737	0.000413844129598	0	None
THRAP3	Exons	313276	134968333	MSPC	0.240752331798	682198	0.0436600051636	3088269832	0.197092326634	0.19669, 0.1975	796.200940989	0.000247540936575	0	None
THRAP3	Exons	313276	134968333	Discarded	0.171500419911	209567	0.0436948700688	3088269832	0.127805549843	0.12707, 0.12854	286.182363205	0.000446587792523	0	None
THRAP3	Introns	172751	1580157646	MSPC_IDR	0.458694093302	244044	0.511668558809	3088269832	-0.0529744655068	-0.05464, -0.05131	-52.3519166555	0.00101189161527	0	None
THRAP3	Introns	172751	1580157646	MSPC	0.532395972436	682198	0.511659791973	3088269832	0.0207361804629	0.01974, 0.02173	34.25977732	0.000605263141941	0	None
THRAP3	Introns	172751	1580157646	Discarded	0.607206252863	209567	0.511657888746	3088269832	0.0955483641166	0.09375, 0.09734	87.5022479457	0.00109195325103	0	None
THRAP3	Promoters	67635	423844937	MSPC_IDR	0.536552684956	244044	0.137211935141	3088269832	0.399340749815	0.39819, 0.40049	573.286115383	0.000696581931952	0	None
THRAP3	Promoters	67635	423844937	MSPC	0.375063581154	682198	0.13719094625	3088269832	0.237872634905	0.23719, 0.23856	570.902634487	0.000416660601187	0	None
THRAP3	Promoters	67635	423844937	Discarded	0.31780138189	209567	0.137231238956	3088269832	0.180570142934	0.17933, 0.18181	240.216971839	0.000751696025273	0	None
THRAP3	RefSeq_coding	17271	1129947427	MSPC_IDR	0.533864656109	244044	0.365870370888	3088269832	0.167994285221	0.16639, 0.1696	172.288515491	0.000975075353935	0	None
THRAP3	RefSeq_coding	17271	1129947427	MSPC	0.483183059489	682198	0.365857729163	3088269832	0.117325330326	0.11637, 0.11828	201.160809968	0.000583241488959	0	None
THRAP3	RefSeq_coding	17271	1129947427	Discarded	0.527394449534	209567	0.365872685573	3088269832	0.161521763962	0.15979, 0.16325	153.505104329	0.00105222405904	0	None
THRAP3	RefSeq_noncoding	8236	255298752	MSPC_IDR	0.168751664652	244044	0.082660439584	3088269832	0.0860912250681	0.08517, 0.08701	154.435275493	0.000557458293081	0	None
THRAP3	RefSeq_noncoding	8236	255298752	MSPC	0.122739845705	682198	0.0826583887927	3088269832	0.0400814569122	0.03953, 0.04063	120.204544719	0.000333443772911	0	None
THRAP3	RefSeq_noncoding	8236	255298752	Discarded	0.123148572301	209567	0.0826644955657	3088269832	0.0404840767354	0.03949, 0.04147	67.2979461555	0.000601564818069	0	None
TOE1	CpG_islands	31144	24200434	MSPC_IDR	0.27751212834	1005083	0.00774844820662	3088269832	0.269763680133	0.26962, 0.26991	3066.679132	8.79660598717e-05	0	None
TOE1	CpG_islands	31144	24200434	MSPC	0.199072700407	2362558	0.00768983345923	3088269832	0.191382866947	0.19129, 0.19148	3334.89809097	5.73879206281e-05	0	None
TOE1	CpG_islands	31144	24200434	Discarded	0.108410959873	197848	0.00782979967213	3088269832	0.100581160201	0.10026, 0.10091	507.369108998	0.000198240607119	0	None
TOE1	DNase_clusters	2107358	458295457	MSPC_IDR	0.614583457701	1005083	0.148247003856	3088269832	0.466336453845	0.46575, 0.46692	1314.9116328	0.000354652314431	0	None
TOE1	DNase_clusters	2107358	458295457	MSPC	0.643087431891	2362558	0.148020042273	3088269832	0.495067389618	0.49469, 0.49545	2139.71618842	0.000231370586574	0	None
TOE1	DNase_clusters	2107358	458295457	Discarded	0.653422559629	197848	0.148366417791	3088269832	0.505056141837	0.50374, 0.50637	631.916039756	0.000799245643508	0	None
TOE1	Enhancers	393964	586976760	MSPC_IDR	0.817820202093	1005083	0.189862169216	3088269832	0.627958032876	0.62731, 0.6286	1604.29272128	0.000391423600285	0	None
TOE1	Enhancers	393964	586976760	MSPC	0.793247491385	2362558	0.189604746429	3088269832	0.603642744957	0.60322, 0.60406	2363.8919888	0.00025535969825	0	None
TOE1	Enhancers	226711	304136048	Discarded	0.406345243089	197848	0.0984613230112	3088269832	0.307883920078	0.30678, 0.30899	459.596026264	0.000669901179479	0	None
TOE1	Exons	313276	134968333	MSPC_IDR	0.240778880173	1005083	0.0436393834015	3088269832	0.197139496772	0.1968, 0.19747	966.606129892	0.000203950182681	0	None
TOE1	Exons	313276	134968333	MSPC	0.192565772961	2362558	0.0435895745076	3088269832	0.148976198453	0.14876, 0.1492	1119.6632914	0.000133054463424	0	None
TOE1	Exons	313276	134968333	Discarded	0.139475054208	197848	0.0436974069072	3088269832	0.0957776473008	0.09502, 0.09653	208.383144258	0.000459622814704	0	None
TOE1	Introns	172751	1580157646	MSPC_IDR	0.490137142766	1005083	0.511671380961	3088269832	-0.0215342381944	-0.02235, -0.02071	-43.1825431555	0.000498679249085	0	None
TOE1	Introns	172751	1580157646	MSPC	0.527759095117	2362558	0.511652050538	3088269832	0.016107044579	0.01557, 0.01664	49.509576858	0.000325331897405	0	None
TOE1	Introns	172751	1580157646	Discarded	0.572744871089	197848	0.511660459244	3088269832	0.0610844118447	0.05924, 0.06293	54.3540138123	0.00112382522578	0	None
TOE1	Promoters	67635	423844937	MSPC_IDR	0.554008421187	1005083	0.137107811137	3088269832	0.416900610049	0.41634, 0.41747	1214.43150597	0.000343288697635	0	None
TOE1	Promoters	67635	423844937	MSPC	0.454494893038	2362558	0.137000605851	3088269832	0.317494287187	0.31713, 0.31786	1417.65665498	0.000223957109834	0	None
TOE1	Promoters	67635	423844937	Discarded	0.379284201588	197848	0.137227985077	3088269832	0.242056216511	0.24078, 0.24333	312.88104706	0.000773636558639	0	None
TOE1	RefSeq_coding	17271	1129947427	MSPC_IDR	0.440925335594	1005083	0.365859215907	3088269832	0.075066119687	0.07428, 0.07586	156.213473044	0.000480535501991	0	None
TOE1	RefSeq_coding	17271	1129947427	MSPC	0.419713539429	2362558	0.365842434372	3088269832	0.0538711050573	0.05336, 0.05439	171.840313437	0.000313495151283	0	None
TOE1	RefSeq_coding	17271	1129947427	Discarded	0.458976289999	197848	0.365877682004	3088269832	0.0930986079954	0.09132, 0.09488	85.9686742188	0.00108293641657	0	None
TOE1	RefSeq_noncoding	8236	255298752	MSPC_IDR	0.0978385886155	1005083	0.0826623036347	3088269832	0.0151762849807	0.01472, 0.01563	55.2415420054	0.000274725947716	0	None
TOE1	RefSeq_noncoding	8236	255298752	MSPC	0.107996456385	2362558	0.0826478508384	3088269832	0.0253486055464	0.02505, 0.02564	141.432443235	0.00017922765786	0	None
TOE1	RefSeq_noncoding	8236	255298752	Discarded	0.105408670249	197848	0.0826657857736	3088269832	0.022742884475	0.02172, 0.02376	36.7340138776	0.000619123315811	0	None
TRIM25	CpG_islands	31144	24200434	MSPC_IDR	0.0193447846565	229725	0.00783538722602	3088269832	0.0115093974305	0.01121, 0.01181	62.5598749417	0.00018397411186	0	None
TRIM25	CpG_islands	31144	24200434	MSPC	0.04378304042	1240525	0.00782179811286	3088269832	0.0359612423071	0.03583, 0.03609	454.155671046	7.91826340609e-05	0	None
TRIM25	CpG_islands	31144	24200434	Discarded	0.0447398523346	288489	0.00783279570735	3088269832	0.0369070566272	0.03664, 0.03718	224.806503226	0.000164172548826	0	None
TRIM25	DNase_clusters	2107358	458295457	MSPC_IDR	0.649225599192	229725	0.148361516455	3088269832	0.500864082737	0.49964, 0.50208	675.266983136	0.000741727487416	0	None
TRIM25	DNase_clusters	2107358	458295457	MSPC	0.685597077369	1240525	0.148182900341	3088269832	0.537414177028	0.53689, 0.53794	1683.4162519	0.000319240221438	0	None
TRIM25	DNase_clusters	2107358	458295457	Discarded	0.630160490832	288489	0.148353766187	3088269832	0.481806724645	0.48072, 0.4829	727.921685764	0.000661893626838	0	None
TRIM25	Enhancers	393964	586976760	MSPC_IDR	0.790881310779	229725	0.190021843583	3088269832	0.600859467196	0.59951, 0.60221	733.980168472	0.000818631746477	0	None
TRIM25	Enhancers	393964	586976760	MSPC	0.807081834641	1240525	0.189818591246	3088269832	0.617263243395	0.61668, 0.61784	1751.89714249	0.000352339888241	0	None
TRIM25	Enhancers	226711	304136048	Discarded	0.415775243509	288489	0.0984514047624	3088269832	0.317323838747	0.31641, 0.31824	571.984203796	0.000554777276437	0	None
TRIM25	Exons	313276	134968333	MSPC_IDR	0.0742928532251	229725	0.0437012672659	3088269832	0.0305915859593	0.02989, 0.03129	71.7193456853	0.000426545803883	0	None
TRIM25	Exons	313276	134968333	MSPC	0.123599182927	1240525	0.0436714367233	3088269832	0.0799277462039	0.07963, 0.08023	435.370163827	0.000183585722782	0	None
TRIM25	Exons	313276	134968333	Discarded	0.12922111685	288489	0.0436955535206	3088269832	0.0855255633292	0.0849, 0.08615	224.69139662	0.000380635683501	0	None
TRIM25	Introns	172751	1580157646	MSPC_IDR	0.596214620896	229725	0.511658082721	3088269832	0.0845565381757	0.08284, 0.08627	81.0745080454	0.00104294852	0	None
TRIM25	Introns	172751	1580157646	MSPC	0.578289370799	1240525	0.511637599271	3088269832	0.0666517715285	0.06591, 0.06739	148.482610755	0.000448886042544	0	None
TRIM25	Introns	172751	1580157646	Discarded	0.579274844882	288489	0.51165805619	3088269832	0.0676167886916	0.06609, 0.06915	72.6520449831	0.000930693536669	0	None
TRIM25	Promoters	67635	423844937	MSPC_IDR	0.258590668884	229725	0.13723446505	3088269832	0.121356203834	0.12018, 0.12254	169.028875558	0.000717961374546	0	None
TRIM25	Promoters	67635	423844937	MSPC	0.364451047378	1240525	0.137152188733	3088269832	0.227298858646	0.22679, 0.22781	735.568198834	0.000309011263681	0	None
TRIM25	Promoters	67635	423844937	Discarded	0.404873652466	288489	0.137218489386	3088269832	0.267655163081	0.2666, 0.26871	417.763717656	0.000640685516164	0	None
TRIM25	RefSeq_coding	17271	1129947427	MSPC_IDR	0.420143997632	229725	0.36587960979	3088269832	0.0542643878417	0.05261, 0.05592	53.9942923753	0.00100500229662	0	None
TRIM25	RefSeq_coding	17271	1129947427	MSPC	0.453358494703	1240525	0.365848494475	3088269832	0.0875100002282	0.0868, 0.08822	202.310023749	0.000432553951636	0	None
TRIM25	RefSeq_coding	17271	1129947427	Discarded	0.454386633852	288489	0.365875378077	3088269832	0.0885112557748	0.08704, 0.08999	98.6932890487	0.000896831553877	0	None
TRIM25	RefSeq_noncoding	8236	255298752	MSPC_IDR	0.121666681177	229725	0.0826643415362	3088269832	0.0390023396405	0.03806, 0.03995	67.8811833094	0.00057456776295	0	None
TRIM25	RefSeq_noncoding	8236	255298752	MSPC	0.10856443154	1240525	0.0826568359763	3088269832	0.0259075955632	0.0255, 0.02631	104.764133069	0.000247294515825	0	None
TRIM25	RefSeq_noncoding	8236	255298752	Discarded	0.114856667475	288489	0.0826642355406	3088269832	0.0321924319349	0.03135, 0.03304	62.7868513978	0.000512725693648	0	None
TRIP13	CpG_islands	31144	24200434	MSPC_IDR	0.106975063245	124514	0.00783224606266	3088269832	0.0991428171827	0.09873, 0.09955	396.750698164	0.000249886938175	0	None
TRIP13	CpG_islands	31144	24200434	MSPC	0.0458929555336	366613	0.00783172505506	3088269832	0.0380612304786	0.03782, 0.0383	261.346044143	0.000145635380108	0	None
TRIP13	CpG_islands	31144	24200434	Discarded	0.0265806612446	64181	0.00783585380721	3088269832	0.0187448074374	0.01817, 0.01932	53.8564169534	0.000348051513594	0	None
TRIP13	DNase_clusters	2107358	458295457	MSPC_IDR	0.59067582219	124514	0.148380941298	3088269832	0.442294880893	0.44064, 0.44395	439.01635386	0.00100746789272	0	None
TRIP13	DNase_clusters	2107358	458295457	MSPC	0.539832084972	366613	0.148352300788	3088269832	0.391479784185	0.39051, 0.39245	666.737355156	0.00058715741837	0	None
TRIP13	DNase_clusters	2107358	458295457	Discarded	0.499236546072	64181	0.148391482607	3088269832	0.350845063465	0.34854, 0.35315	250.025431128	0.00140323751021	0	None
TRIP13	Enhancers	393964	586976760	MSPC_IDR	0.596739348673	124514	0.19005014232	3088269832	0.406689206353	0.40486, 0.40852	365.752432377	0.00111192481677	0	None
TRIP13	Enhancers	393964	586976760	MSPC	0.520247453725	366613	0.19002733848	3088269832	0.330220115245	0.32915, 0.33129	509.571069704	0.000648035445649	0	None
TRIP13	Enhancers	226711	304136048	Discarded	0.300613879281	64181	0.0984768465792	3088269832	0.202137032702	0.2002, 0.20407	171.863731131	0.00117614712175	0	None
TRIP13	Exons	313276	134968333	MSPC_IDR	0.131976067141	124514	0.0436999836948	3088269832	0.0882760834457	0.08732, 0.08923	152.366868499	0.000579365345731	0	None
TRIP13	Exons	313276	134968333	MSPC	0.116179414861	366613	0.0436949381099	3088269832	0.0724844767515	0.07193, 0.07304	214.668912209	0.000337657073889	0	None
TRIP13	Exons	313276	134968333	Discarded	0.0684148203546	64181	0.0437030292979	3088269832	0.0247117910567	0.02338, 0.02604	30.6232822768	0.000806960887907	0	None
TRIP13	Introns	172751	1580157646	MSPC_IDR	0.432357547283	124514	0.511667570273	3088269832	-0.0793100229898	-0.08164, -0.07698	-55.985861174	0.00141660807437	0	None
TRIP13	Introns	172751	1580157646	MSPC	0.510452410437	366613	0.511664516488	3088269832	-0.00121210605096	-0.00257, 0.00015	-1.46814032849	0.00082560639977	0.142066108984	None
TRIP13	Introns	172751	1580157646	Discarded	0.526346950858	64181	0.51166406745	3088269832	0.0146828834088	0.01144, 0.01793	7.44152022379	0.00197310266818	9.94759830064e-14	None
TRIP13	Promoters	67635	423844937	MSPC_IDR	0.420101995743	124514	0.137232087385	3088269832	0.282869908359	0.28127, 0.28447	290.067337553	0.000975187040171	0	None
TRIP13	Promoters	67635	423844937	MSPC	0.313034963204	366613	0.137222621334	3088269832	0.17581234187	0.17488, 0.17675	309.341437907	0.000568343973117	0	None
TRIP13	Promoters	67635	423844937	Discarded	0.364650525069	64181	0.137238766142	3088269832	0.227411758927	0.22518, 0.22965	167.426818696	0.00135827557794	0	None
TRIP13	RefSeq_coding	17271	1129947427	MSPC_IDR	0.294663293579	124514	0.365886517963	3088269832	-0.0712232243836	-0.07347, -0.06898	-52.1756341261	0.00136506677066	0	None
TRIP13	RefSeq_coding	17271	1129947427	MSPC	0.389112254306	366613	0.365880888499	3088269832	0.0232313658069	0.02192, 0.02454	29.2009856286	0.000795567865493	0	None
TRIP13	RefSeq_coding	17271	1129947427	Discarded	0.38311364557	64181	0.365883288245	3088269832	0.017230357325	0.0141, 0.02036	9.06234137942	0.0019013140869	0	None
TRIP13	RefSeq_noncoding	8236	255298752	MSPC_IDR	0.124225996868	124514	0.0826655671269	3088269832	0.041560429741	0.04028, 0.04284	53.2539631376	0.00078041947101	0	None
TRIP13	RefSeq_noncoding	8236	255298752	MSPC	0.0832865084258	366613	0.0826671692662	3088269832	0.000619339159572	-0.00013, 0.00137	1.36168641995	0.000454832441962	0.173296868785	None
TRIP13	RefSeq_noncoding	8236	255298752	Discarded	0.0370197251566	64181	0.0826681914788	3088269832	-0.0456484663222	-0.04744, -0.04386	-41.9950520249	0.00108699630364	0	None
YY1	CpG_islands	31144	24200434	MSPC_IDR	0.726531147208	1182609	0.00756092371918	3088269832	0.718970223489	0.71884, 0.7191	8865.49259458	8.10976057809e-05	0	None
YY1	CpG_islands	31144	24200434	MSPC	0.443082417843	1600963	0.00761049403243	3088269832	0.435471923811	0.43536, 0.43559	6247.3049762	6.97055651148e-05	0	None
YY1	CpG_islands	31144	24200434	Discarded	0.286576934795	128010	0.0078246888908	3088269832	0.278752245904	0.27835, 0.27916	1131.06452758	0.000246451231655	0	None
YY1	DNase_clusters	2107358	458295457	MSPC_IDR	0.650201672572	1182609	0.148206541992	3088269832	0.50199513058	0.50146, 0.50253	1535.33734244	0.000326960803143	0	None
YY1	DNase_clusters	2107358	458295457	MSPC	0.664237297029	1600963	0.148131223838	3088269832	0.51610607319	0.51564, 0.51657	1836.47008566	0.000281031570957	0	None
YY1	DNase_clusters	2107358	458295457	Discarded	0.569193272453	128010	0.148381331092	3088269832	0.420811941361	0.41918, 0.42245	423.515591934	0.000993616172287	0	None
YY1	Enhancers	393964	586976760	MSPC_IDR	0.976593297875	1182609	0.189765234628	3088269832	0.786828063247	0.78623, 0.78742	2180.41891491	0.000360860960188	0	None
YY1	Enhancers	393964	586976760	MSPC	0.810283679083	1600963	0.18974485118	3088269832	0.620538827904	0.62003, 0.62105	2000.64319434	0.000310169664265	0	None
YY1	Enhancers	226711	304136048	Discarded	0.216668880018	128010	0.0984761483207	3088269832	0.118192731697	0.11682, 0.11956	141.919363269	0.000832816107503	0	None
YY1	Exons	313276	134968333	MSPC_IDR	0.541601204116	1182609	0.0435128068435	3088269832	0.498088397273	0.49778, 0.4984	2649.045595	0.000188025603717	0	None
YY1	Exons	313276	134968333	MSPC	0.377653089014	1600963	0.0435303331021	3088269832	0.334122755912	0.33386, 0.33439	2067.42442833	0.000161613044392	0	None
YY1	Exons	313276	134968333	Discarded	0.260227636687	128010	0.0436945674199	3088269832	0.216533069268	0.21559, 0.21747	378.952066796	0.000571399626075	0	None
YY1	Introns	172751	1580157646	MSPC_IDR	0.514302263637	1182609	0.511663362066	3088269832	0.00263890157105	0.00188, 0.0034	5.73996179423	0.000459742009729	9.46979117344e-09	None
YY1	Introns	172751	1580157646	MSPC	0.525002436032	1600963	0.511657454537	3088269832	0.0133449814951	0.0127, 0.01399	33.7710346448	0.000395160575785	0	None
YY1	Introns	172751	1580157646	Discarded	0.541453468843	128010	0.511663137766	3088269832	0.0297903310763	0.02749, 0.03209	21.322502783	0.00139713106756	0	None
YY1	Promoters	67635	423844937	MSPC_IDR	0.943005724626	1182609	0.136934818682	3088269832	0.806070905944	0.80555, 0.80659	2546.95251417	0.000316484465832	0	None
YY1	Promoters	67635	423844937	MSPC	0.668857638273	1600963	0.136967759769	3088269832	0.531889878504	0.53144, 0.53234	1955.28427839	0.000272026878333	0	None
YY1	Promoters	67635	423844937	Discarded	0.523142542438	128010	0.137227495874	3088269832	0.385915046564	0.38433, 0.3875	401.251208577	0.000961779150604	0	None
YY1	RefSeq_coding	17271	1129947427	MSPC_IDR	0.652992956258	1182609	0.365773659699	3088269832	0.287219296559	0.28649, 0.28795	648.328692469	0.000443014939637	0	None
YY1	RefSeq_coding	17271	1129947427	MSPC	0.551916845101	1600963	0.365787156408	3088269832	0.186129688692	0.1855, 0.18676	488.807498303	0.000380783210852	0	None
YY1	RefSeq_coding	17271	1129947427	Discarded	0.534688425213	128010	0.365876648966	3088269832	0.168811776247	0.1666, 0.17103	125.389568395	0.0013462984075	0	None
YY1	RefSeq_noncoding	8236	255298752	MSPC_IDR	0.141532711545	1182609	0.0826446924408	3088269832	0.058888019104	0.05847, 0.0593	232.50611112	0.000253275145416	0	None
YY1	RefSeq_noncoding	8236	255298752	MSPC	0.132345886603	1600963	0.0826414759434	3088269832	0.0497044106599	0.04935, 0.05006	228.319463785	0.000217696773792	0	None
YY1	RefSeq_noncoding	8236	255298752	Discarded	0.113365257673	128010	0.0826659702816	3088269832	0.0306992873916	0.02943, 0.03197	39.8852906434	0.000769689449329	0	None
ZBED1	CpG_islands	31144	24200434	MSPC_IDR	0.375387190216	388374	0.00779001504267	3088269832	0.367597175173	0.36736, 0.36783	2597.91448754	0.000141497026532	0	None
ZBED1	CpG_islands	31144	24200434	MSPC	0.507833593269	3181553	0.00732061191281	3088269832	0.500512981356	0.50043, 0.50059	10119.6510367	4.94595099713e-05	0	None
ZBED1	CpG_islands	31144	24200434	Discarded	0.453816513486	333484	0.00778807925344	3088269832	0.446028434233	0.44578, 0.44628	2921.00036501	0.000152697151146	0	None
ZBED1	DNase_clusters	2107358	458295457	MSPC_IDR	0.740400386225	388374	0.148324315677	3088269832	0.592076070548	0.59114, 0.59301	1037.86899159	0.000570472839388	0	None
ZBED1	DNase_clusters	2107358	458295457	MSPC	0.748807972456	3181553	0.147779591025	3088269832	0.601028381431	0.6007, 0.60136	3014.09899841	0.000199405653812	0	None
ZBED1	DNase_clusters	2107358	458295457	Discarded	0.772607463604	333484	0.148331361961	3088269832	0.624276101643	0.62326, 0.62529	1014.04707466	0.000615628324604	0	None
ZBED1	Enhancers	393964	586976760	MSPC_IDR	0.916014161571	388374	0.189975234208	3088269832	0.726038927363	0.725, 0.72707	1153.13651713	0.000629620965583	0	None
ZBED1	Enhancers	393964	586976760	MSPC	0.908551607171	3181553	0.189325588563	3088269832	0.719226018608	0.71886, 0.71959	3268.01253199	0.000220080557087	0	None
ZBED1	Enhancers	226711	304136048	Discarded	0.227545466813	333484	0.0984671090437	3088269832	0.129078357769	0.12823, 0.12993	250.152226918	0.000515999235183	0	None
ZBED1	Exons	313276	134968333	MSPC_IDR	0.43418088188	388374	0.0436544309997	3088269832	0.39052645088	0.38999, 0.39107	1190.4034643	0.00032806226006	0	None
ZBED1	Exons	313276	134968333	MSPC	0.413962170688	3181553	0.0433217068546	3088269832	0.370640463833	0.37045, 0.37083	3232.16901458	0.000114672364645	0	None
ZBED1	Exons	313276	134968333	Discarded	0.35645681215	333484	0.043669766746	3088269832	0.312787045404	0.3122, 0.31337	883.504700157	0.000354029860112	0	None
ZBED1	Introns	172751	1580157646	MSPC_IDR	0.483102671387	388374	0.511667964914	3088269832	-0.0285652935272	-0.02988, -0.02725	-35.6110861842	0.000802146089546	0	None
ZBED1	Introns	172751	1580157646	MSPC	0.497369524453	3181553	0.511679114422	3088269832	-0.0143095899692	-0.01477, -0.01385	-51.0353647745	0.000280385768427	0	None
ZBED1	Introns	172751	1580157646	Discarded	0.530185765477	333484	0.511662372359	3088269832	0.0185233931176	0.0171, 0.01995	21.3985059623	0.000865639552138	0	None
ZBED1	Promoters	67635	423844937	MSPC_IDR	0.765831992276	388374	0.137164432281	3088269832	0.628667559995	0.62776, 0.62958	1138.49039751	0.000552193994233	0	None
ZBED1	Promoters	67635	423844937	MSPC	0.747299590075	3181553	0.136614360764	3088269832	0.61068522931	0.61037, 0.611	3163.90359016	0.000193016383688	0	None
ZBED1	Promoters	67635	423844937	Discarded	0.744324332429	333484	0.137177929983	3088269832	0.607146402446	0.60617, 0.60813	1018.86847802	0.000595902626828	0	None
ZBED1	RefSeq_coding	17271	1129947427	MSPC_IDR	0.511647248149	388374	0.365865313074	3088269832	0.145781935076	0.14451, 0.14705	188.60189756	0.000772961125849	0	None
ZBED1	RefSeq_coding	17271	1129947427	MSPC	0.551466044581	3181553	0.365692261076	3088269832	0.185773783505	0.18533, 0.18622	687.581649864	0.000270184324351	0	None
ZBED1	RefSeq_coding	17271	1129947427	Discarded	0.559221554193	333484	0.365862766601	3088269832	0.193358787592	0.19199, 0.19473	231.80491522	0.000834144467597	0	None
ZBED1	RefSeq_noncoding	8236	255298752	MSPC_IDR	0.158249114902	388374	0.0826577365596	3088269832	0.0755913783422	0.07486, 0.07632	171.056826396	0.000441907990079	0	None
ZBED1	RefSeq_noncoding	8236	255298752	MSPC	0.120237154548	3181553	0.0826284981269	3088269832	0.0376086564209	0.03735, 0.03786	243.474492188	0.000154466515498	0	None
ZBED1	RefSeq_noncoding	8236	255298752	Discarded	0.106352609563	333484	0.0826646848624	3088269832	0.0236879247002	0.0229, 0.02447	49.6719876408	0.000476886990542	0	None
